Date,Price,Open,High,Low,Vol.,Change %,Volume,Ticker,SMA10,EMA5,EMA10,Signal,Crossover,Return,Volatility
2024-07-04,861.43,877.69,877.69,860.28,45.85M,-2.35%,45850000.0,HDBK,851.009,861.1183821297868,849.4756064004348,1,0.0,-0.02346592905807543,0.014733303525228912
2024-07-05,822.0,840.41,840.41,819.06,82.24M,-4.58%,82240000.0,HDBK,850.128,848.0789214198579,844.4800416003558,1,0.0,-0.045772726745063386,0.0214989988344772
2024-07-08,815.65,820.61,825.42,811.56,39.09M,-0.77%,39090000.0,HDBK,848.281,837.2692809465719,839.2382158548365,0,-1.0,-0.007725060827250663,0.021525013982789366
2024-07-09,816.22,810.48,821.31,808.16,48.55M,0.07%,48550000.0,HDBK,844.548,830.2528539643813,835.0530856994118,0,0.0,0.0006988291546619063,0.01967856320612603
2024-07-10,811.03,812.95,817.96,808.36,45.51M,-0.64%,45510000.0,HDBK,840.787,823.8452359762541,830.6852519358823,0,0.0,-0.006358579794663255,0.019684516928159417
2024-07-11,808.94,809.96,810.91,798.51,44.18M,-0.26%,44180000.0,HDBK,837.0840000000001,818.8768239841694,826.7315697657219,0,0.0,-0.0025769700257696204,0.01968919430156277
2024-07-12,809.34,808.99,817.17,803.58,56.05M,0.05%,56050000.0,HDBK,834.0369999999999,815.6978826561129,823.5694661719542,0,0.0,0.0004944742502532851,0.019711414717068512
2024-07-15,809.04,809.74,812.88,805.6,33.38M,-0.04%,33380000.000000004,HDBK,829.893,813.4785884374087,820.9277450497807,0,0.0,-0.0003706723997332073,0.01893452193508867
2024-07-16,807.86,808.36,811.48,806.39,28.95M,-0.14%,28950000.0,HDBK,824.3639999999999,811.6057256249392,818.551791404366,0,0.0,-0.0014585187382576414,0.017708902676998216
2024-07-18,805.4,802.0,809.96,797.59,33.72M,-0.31%,33720000.0,HDBK,816.691,809.5371504166261,816.1605566035722,0,0.0,-0.0030450820686752644,0.014766137727727703
2024-07-19,801.66,805.99,809.49,799.76,26.00M,-0.46%,26000000.0,HDBK,810.714,806.9114336110841,813.524091766559,0,0.0,-0.00464365532654587,0.013884668064991215
2024-07-22,819.24,806.49,823.45,804.32,53.74M,2.19%,53740000.0,HDBK,810.438,811.0209557407228,814.5633478090028,0,0.0,0.02192949629518748,0.008303623915648562
2024-07-23,807.19,821.73,821.86,800.51,52.00M,-1.47%,52000000.0,HDBK,809.592,809.7439704938151,813.222739116457,0,0.0,-0.014708754455348805,0.009238068320803238
2024-07-24,800.03,802.08,808.49,792.05,61.73M,-0.89%,61730000.0,HDBK,807.9730000000001,806.50598032921,810.8240592771012,0,0.0,-0.00887027837312171,0.009532984655934237
2024-07-25,806.29,794.52,810.48,794.52,25.54M,0.78%,25540000.0,HDBK,807.499,806.4339868861401,809.9996848630827,0,0.0,0.007824706573503537,0.00985562903010279
2024-07-26,807.07,800.51,808.86,796.24,43.81M,0.10%,43810000.0,HDBK,807.312,806.6459912574268,809.4670148879768,0,0.0,0.000967393865730859,0.009838052269493336
2024-07-29,800.53,805.5,813.9,797.17,51.00M,-0.81%,51000000.0,HDBK,806.4309999999999,804.6073275049512,807.8421030901629,0,0.0,-0.008103386323367379,0.010142754227907525
2024-07-30,805.77,799.01,815.35,797.52,54.60M,0.65%,54600000.0,HDBK,806.104,804.9948850033007,807.4653570737697,0,0.0,0.006545663497932619,0.010425922951936457
2024-07-31,805.87,805.0,811.93,802.6,37.82M,0.01%,37820000.0,HDBK,805.905,805.2865900022006,807.175292151266,0,0.0,0.00012410489345593412,0.010419341376103076
2024-08-01,817.37,809.44,822.98,806.97,26.22M,1.43%,26220000.0,HDBK,807.102,809.3143933348005,809.0288753964904,1,1.0,0.014270291734398866,0.011295558234663335
2024-08-02,827.52,813.48,833.18,813.48,44.12M,1.24%,44120000.0,HDBK,809.688,815.3829288898669,812.3908980516741,1,0.0,0.01241787684891782,0.011544635881233284
2024-08-05,805.87,818.01,820.96,798.51,41.33M,-2.62%,41330000.0,HDBK,808.351,812.2119525932445,811.205280224097,1,0.0,-0.026162509667440048,0.012838336706701967
2024-08-06,798.61,812.98,814.45,794.67,45.12M,-0.90%,45120000.0,HDBK,807.4929999999999,807.6779683954964,808.9152292742612,0,-1.0,-0.00900889721667264,0.012305652119646982
2024-08-07,809.74,806.49,812.98,799.11,42.35M,1.39%,42350000.0,HDBK,808.4639999999999,808.3653122636642,809.0651875880318,0,0.0,0.013936715042386139,0.01278882887255652
2024-08-08,819.31,809.98,824.6,807.62,33.98M,1.18%,33980000.0,HDBK,809.766,812.0135415091095,810.9278807538442,1,1.0,0.01181860844221605,0.013075047062256288
2024-08-09,823.05,823.95,829.21,820.86,26.64M,0.46%,26640000.0,HDBK,811.364,815.692361006073,813.1319024349634,1,0.0,0.004564816736033928,0.013102704127627866
2024-08-12,827.99,823.95,835.9,821.63,39.32M,0.60%,39320000.0,HDBK,814.11,819.7915740040486,815.8333747195155,1,0.0,0.0060020654881234314,0.01264046295928443
2024-08-13,799.61,811.98,814.17,798.59,54.06M,-3.43%,54060000.0,HDBK,813.4939999999999,813.0643826693657,812.8836702250583,1,0.0,-0.03427577627749123,0.01727269883280753
2024-08-14,801.9,801.26,804.85,799.61,32.33M,0.29%,32330000.0,HDBK,813.097,809.3429217795771,810.8866392750477,0,-1.0,0.002863896149372769,0.017307705658553153
2024-08-16,814.02,812.23,815.05,803.5,27.85M,1.51%,27850000.0,HDBK,812.762,810.9019478530514,811.4563412250391,0,0.0,0.015114104002992956,0.017388811095067756
2024-08-19,813.75,816.79,816.79,809.83,19.50M,-0.03%,19500000.0,HDBK,811.385,811.8512985687008,811.8733700932138,0,0.0,-0.0003316871821330558,0.01681278946438101
2024-08-20,816.82,811.71,820.96,811.71,31.13M,0.38%,31130000.0,HDBK,812.4799999999999,813.5075323791339,812.7727573489931,1,1.0,0.0037726574500769328,0.014440855995220877
2024-08-21,810.88,812.03,815.25,806.89,47.63M,-0.73%,47630000.0,HDBK,813.707,812.6316882527559,812.4286196491761,1,0.0,-0.00727210401312417,0.014311009469874814
2024-08-22,813.63,813.97,817.12,811.98,21.30M,0.34%,21300000.0,HDBK,814.096,812.9644588351706,812.6470524402349,1,0.0,0.0033913772691396282,0.01367701511462497
2024-08-23,810.51,814.97,814.97,809.49,20.33M,-0.38%,20330000.0,HDBK,813.216,812.1463058901137,812.2584974511013,0,-1.0,-0.0038346668633162384,0.013130757582341604
2024-08-26,817.94,814.07,821.93,814.07,22.36M,0.92%,22360000.0,HDBK,812.7049999999999,814.0775372600759,813.2914979145374,1,1.0,0.009167067648764515,0.013424852800158697
2024-08-27,816.84,819.66,821.66,814.07,35.77M,-0.13%,35770000.0,HDBK,811.5899999999999,814.998358173384,813.9366801118942,1,0.0,-0.0013448419199452166,0.013226601955349544
2024-08-28,816.52,816.84,817.84,813.08,26.92M,-0.04%,26920000.0,HDBK,813.2810000000001,815.5055721155892,814.4063746370043,1,0.0,-0.0003917535869938371,0.006423939648940565
2024-08-29,817.24,818.96,820.16,813.55,49.05M,0.09%,49050000.0,HDBK,814.8149999999999,816.0837147437261,814.9215792484581,1,0.0,0.0008817910155294317,0.006428787401386619
2024-08-30,816.42,825.94,828.94,808.56,445.34M,-0.10%,445340000.0,HDBK,815.0550000000001,816.1958098291507,815.194019385102,1,0.0,-0.001003377220889834,0.004475777921100214
2024-09-02,811.46,821.36,821.36,809.59,34.05M,-0.61%,34050000.0,HDBK,814.826,814.6172065527671,814.5151067696289,1,0.0,-0.006075304377648694,0.004913467245426107
2024-09-03,816.64,814.97,817.94,810.28,37.28M,0.64%,37280000.0,HDBK,814.8080000000001,815.291471035178,814.9014509933328,1,0.0,0.006383555566509713,0.0052124772017849985
2024-09-04,818.86,817.47,820.36,813.97,24.68M,0.27%,24680000.0,HDBK,815.606,816.4809806901186,815.6211871763632,1,0.0,0.0027184561128525964,0.0045856172778115665
2024-09-05,820.68,820.96,822.9,818.96,22.88M,0.22%,22880000.0,HDBK,816.311,817.8806537934124,816.5409713261153,1,0.0,0.002222602154214215,0.004532172217235211
2024-09-06,816.44,817.12,821.83,815.02,26.03M,-0.52%,26030000.0,HDBK,816.904,817.400435862275,816.5226129031853,1,0.0,-0.005166447336355073,0.004702233207674259
2024-09-09,821.21,816.97,822.2,813.03,23.79M,0.58%,23790000.0,HDBK,817.231,818.6702905748501,817.3748651026062,1,0.0,0.005842437901131703,0.004121860076398677
2024-09-10,823.13,824.95,824.95,816.97,26.61M,0.23%,26610000.0,HDBK,817.86,820.1568603832334,818.4212532657687,1,0.0,0.0023380134192227953,0.004112490693581586
2024-09-11,819.91,823.15,824.2,817.57,22.23M,-0.39%,22230000.0,HDBK,818.199,820.0745735888222,818.6919344901744,1,0.0,-0.003911897270176046,0.00436628178613854
2024-09-12,831.23,824.95,832.93,821.48,32.42M,1.38%,32420000.0,HDBK,819.598,823.7930490592148,820.971582764688,1,0.0,0.013806393384639737,0.006089885821811812
2024-09-13,830.91,834.92,834.92,826.47,23.86M,-0.04%,23860000.0,HDBK,821.0469999999999,826.1653660394765,822.778567716563,1,0.0,-0.0003849716684913851,0.006062286875604154
2024-09-16,833.4,831.43,836.82,829.96,15.17M,0.30%,15170000.0,HDBK,823.241,828.5769106929843,824.7097372226424,1,0.0,0.0029967144456077843,0.005399131793629962
2024-09-17,832.33,836.92,836.92,830.01,20.13M,-0.13%,20130000.0,HDBK,824.8100000000001,829.8279404619894,826.0952395457983,1,0.0,-0.001283897288216873,0.005359742728224203
2024-09-18,845.3,833.85,847.34,833.48,40.92M,1.56%,40920000.0,HDBK,827.4540000000001,834.9852936413263,829.5870141738351,1,0.0,0.015582761645020593,0.006896731944921135
2024-09-19,852.13,847.49,857.37,847.47,30.65M,0.81%,30650000.0,HDBK,830.5989999999999,840.7001957608842,833.6857388695014,1,0.0,0.008079971607713343,0.007051109297086429
2024-09-20,868.44,856.12,870.31,851.66,60.62M,1.91%,60620000.0,HDBK,835.799,849.9467971739228,840.0046954386829,1,0.0,0.01914027202422175,0.007773166097911588
2024-09-23,877.72,872.33,880.98,867.97,26.97M,1.07%,26970000.0,HDBK,841.45,859.204531449282,846.8620235407407,1,0.0,0.01068582746073421,0.007896895336568928
2024-09-24,881.83,880.31,888.61,874.95,33.04M,0.47%,33040000.0,HDBK,847.32,866.7463542995214,853.2198374424241,1,0.0,0.004682586701909575,0.007786875466988197
2024-09-25,887.34,877.89,891.78,877.89,31.97M,0.62%,31970000.0,HDBK,854.0630000000001,873.6109028663476,859.4235033619834,1,0.0,0.0062483698672080035,0.00681601968231465
2024-09-26,889.51,884.32,891.78,881.83,31.90M,0.24%,31900000.0,HDBK,859.891,878.9106019108984,864.8937754779864,1,0.0,0.0024455113034462794,0.006677832054334366
2024-09-27,874.15,886.29,886.89,872.83,35.61M,-1.73%,35610000.0,HDBK,864.2149999999999,877.3237346072656,866.5767253910798,1,0.0,-0.017267934031095833,0.010006283209463958
2024-09-30,863.88,872.23,873.55,860.06,26.38M,-1.18%,26380000.0,HDBK,867.2630000000001,872.842489738177,866.0864116836108,1,0.0,-0.011748555739861555,0.011351719413199879
2024-10-01,860.96,859.86,868.84,857.92,24.57M,-0.34%,24570000.0,HDBK,870.126,868.8816598254513,865.1543368320453,1,0.0,-0.003380099087836208,0.011471803895931287
2024-10-03,838.91,855.7,860.93,834.6,48.47M,-2.56%,48470000.0,HDBK,869.4870000000001,858.8911065503008,860.3826392262188,0,-1.0,-0.025610945920832684,0.013791322973460904
2024-10-04,826.77,835.17,843.23,824.45,48.68M,-1.45%,48680000.0,HDBK,866.951,848.184071033534,854.2712502759971,0,0.0,-0.014471159003945577,0.014042582878040628
2024-10-07,806.89,824.05,827.44,804.5,94.46M,-2.40%,94460000.0,HDBK,860.796,834.4193806890227,845.6564774985432,0,0.0,-0.02404538142409618,0.013111554544853752
2024-10-08,823.48,812.98,826.34,808.99,29.73M,2.06%,29730000.0,HDBK,855.372,830.7729204593485,841.6243906806262,0,0.0,0.020560423353864987,0.014866499466921023
2024-10-09,814.55,822.7,826.32,812.33,41.13M,-1.08%,41130000.0,HDBK,848.644,825.3652803062323,836.7017741932395,0,0.0,-0.010844222081896393,0.014400315448862193
2024-10-10,829.14,817.47,830.66,814.22,21.75M,1.79%,21750000.0,HDBK,842.824,826.6235202041548,835.326906158105,0,0.0,0.017911730403290305,0.016044108158761162
2024-10-11,823.45,830.16,830.16,819.59,23.67M,-0.69%,23670000.0,HDBK,836.2180000000001,825.5656801361032,833.1674686748132,0,0.0,-0.006862532262344012,0.015724946350560674
2024-10-14,841.96,825.97,843.93,824.95,18.53M,2.25%,18530000.0,HDBK,832.999,831.0304534240689,834.7661107339381,0,0.0,0.02247859615034309,0.017878669511118057
2024-10-15,839.96,844.9,846.89,835.67,19.65M,-0.24%,19650000.0,HDBK,830.607,834.0069689493794,835.7104542368585,0,0.0,-0.002375409758183289,0.01764828998315797
2024-10-16,847.79,837.96,851.86,837.96,20.47M,0.93%,20470000.0,HDBK,829.29,838.6013126329195,837.9067352847023,1,1.0,0.00932187247011762,0.018043684784609146
2024-10-17,834.5,845.37,846.72,830.53,14.70M,-1.57%,14700000.0,HDBK,828.8489999999999,837.2342084219463,837.2873288693019,0,-1.0,-0.015676051852463457,0.016792231880218833
2024-10-18,838.84,829.49,843.4,825.0,24.81M,0.52%,24810000.0,HDBK,830.0559999999999,837.7694722812976,837.569632711247,1,1.0,0.005200718993409348,0.016098626990399965
2024-10-21,862.2,855.37,871.91,853.4,46.55M,2.79%,46550000.0,HDBK,835.5870000000001,845.912981520865,842.047881309202,1,0.0,0.0278479805445615,0.0152676074322085
2024-10-22,855.15,862.88,867.84,853.23,38.88M,-0.82%,38880000.0,HDBK,838.7540000000001,848.9919876805766,844.4300847075289,1,0.0,-0.00817675713291588,0.015084056921398211
2024-10-23,865.75,850.41,871.08,850.41,38.04M,1.24%,38040000.0,HDBK,843.874,854.577991787051,848.3064329425237,1,0.0,0.012395486172016579,0.014334654371827927
2024-10-24,872.65,866.89,882.13,866.89,30.83M,0.80%,30830000.0,HDBK,848.225,860.6019945247007,852.732536043883,1,0.0,0.007969968235633784,0.013766124451131314
2024-10-25,869.54,875.32,876.74,862.2,26.13M,-0.36%,26130000.0,HDBK,852.8340000000001,863.5813296831338,855.7884385813587,1,0.0,-0.003563857216524413,0.013481206269211211
2024-10-28,864.95,868.84,873.33,862.3,22.01M,-0.53%,22010000.0,HDBK,855.133,864.0375531220892,857.4541770211117,1,0.0,-0.005278653080939222,0.012422614660646153
2024-10-29,873.75,860.93,879.81,860.41,35.79M,1.02%,35790000.0,HDBK,858.512,867.2750354147262,860.4170539263641,1,0.0,0.01017399849702283,0.012479202618549363
2024-10-30,865.15,868.84,875.2,859.96,32.72M,-0.98%,32720000.0,HDBK,860.2479999999999,866.5666902764841,861.277589576116,1,0.0,-0.009842632331902745,0.01303399719633143
2024-10-31,865.7,861.86,867.29,857.57,22.90M,0.06%,22900000.0,HDBK,863.368,866.277793517656,862.0816641986404,1,0.0,0.0006357279084552303,0.01149082063917793
2024-11-01,866.49,864.35,869.89,860.91,1.76M,0.09%,1760000.0,HDBK,866.133,866.3485290117707,862.8831797988876,1,0.0,0.0009125563128105085,0.011510091841900091
2024-11-04,854.92,870.33,870.33,853.33,28.09M,-1.34%,28090000.0,HDBK,865.405,862.5390193411804,861.4353289263624,1,0.0,-0.013352721901003006,0.008805984123880296
2024-11-05,876.74,849.39,879.16,846.84,44.23M,2.55%,44230000.0,HDBK,867.564,867.2726795607869,864.2179963942965,1,0.0,0.025522855939737132,0.011660346890087016
2024-11-06,875.45,883.55,883.55,870.51,27.79M,-0.15%,27790000.0,HDBK,868.534,869.9984530405245,866.2601788680607,1,0.0,-0.0014713598102059633,0.011174791593703121
2024-11-07,871.11,869.99,878.29,866.84,18.90M,-0.50%,18900000.0,HDBK,868.3800000000001,870.3689686936831,867.1419645284134,1,0.0,-0.00495745045405227,0.011047841314397682
2024-11-08,875.05,873.83,878.71,870.76,19.90M,0.45%,19900000.0,HDBK,868.9310000000002,871.9293124624554,868.5797891596109,1,0.0,0.004522964952761388,0.011063881742455652
2024-11-11,880.96,875.1,889.19,873.43,24.57M,0.68%,24570000.0,HDBK,870.5319999999999,874.939541641637,870.8307365851363,1,0.0,0.006753899777155681,0.010997154584038845
2024-11-12,856.97,883.8,885.3,852.2,31.40M,-2.72%,31400000.0,HDBK,868.8539999999999,868.949694427758,868.3106026605659,1,0.0,-0.0272316563748638,0.013856199776608562
2024-11-13,838.59,856.24,862.55,834.42,35.73M,-2.14%,35730000.0,HDBK,866.198,858.829796285172,862.9068567222812,0,-1.0,-0.021447658611153275,0.01503569344837838
2024-11-14,844.27,834.47,850.31,833.97,27.15M,0.68%,27150000.0,HDBK,864.0550000000001,853.9765308567813,859.5183373182301,0,0.0,0.006773274186431921,0.015323615165448666
2024-11-18,850.43,847.89,857.32,845.4,27.08M,0.73%,27080000.0,HDBK,862.449,852.7943539045209,857.8659123512792,0,0.0,0.007296244092529713,0.01560717807901694
2024-11-19,868.96,854.87,874.7,849.24,50.98M,2.18%,50980000.0,HDBK,863.8530000000001,858.182902603014,859.8830191965011,0,0.0,0.021788977340874816,0.016629512981691037
2024-11-21,868.44,872.53,877.32,864.95,35.72M,-0.06%,35720000.0,HDBK,863.0229999999999,861.601935068676,861.4388338880464,1,1.0,-0.0005984164978825035,0.014380783086197894
2024-11-22,870.63,869.61,874.97,862.63,24.77M,0.25%,24770000.0,HDBK,862.5409999999999,864.6112900457839,863.1099549993106,1,0.0,0.0025217631615308544,0.014417224815642036
2024-11-25,890.58,890.31,899.54,880.26,427.74M,2.29%,427740000.0,HDBK,864.488,873.2675266971893,868.1045086357996,1,0.0,0.022914441266669083,0.01605213118756373
2024-11-26,890.56,902.75,902.75,882.7,30.94M,0.00%,30940000.0,HDBK,866.039,879.0316844647929,872.1873252474724,1,0.0,-2.2457275034359903e-05,0.016047469542759964
2024-11-27,903.9,892.73,906.42,890.36,32.71M,1.50%,32710000.0,HDBK,868.333,887.3211229765285,877.9532661115683,1,0.0,0.01497933884297531,0.016528925390764865
2024-11-28,894.35,907.24,915.77,891.78,35.72M,-1.06%,35720000.0,HDBK,872.0709999999999,889.6640819843524,880.9344904549196,1,0.0,-0.010565328023011356,0.013788980140195136
2024-11-29,895.8,898.41,900.06,889.24,27.67M,0.16%,27670000.0,HDBK,877.792,891.7093879895683,883.6373103722069,1,0.0,0.0016212892044500382,0.010537161979238416
2024-12-02,900.11,899.51,901.83,885.3,15.11M,0.48%,15110000.0,HDBK,883.376,894.5095919930455,886.6323448499875,1,0.0,0.004811341817370085,0.010553296752132105
2024-12-03,910.88,909.09,916.42,905.8,43.41M,1.20%,43410000.0,HDBK,889.4209999999999,899.9663946620303,891.041009422717,1,0.0,0.011965204252813555,0.010695997451345427
2024-12-04,927.74,916.72,930.19,913.3,44.67M,1.85%,44670000.0,HDBK,895.299,909.2242631080202,897.7135531640413,1,0.0,0.01850957316002111,0.010230332319617915
2024-12-05,930.56,927.69,937.64,915.32,39.68M,0.30%,39680000.0,HDBK,901.5110000000001,916.3361754053467,903.6856344069429,1,0.0,0.0030396447280487404,0.010007625837089095
2024-12-06,925.62,926.2,929.79,919.71,17.78M,-0.53%,17780000.0,HDBK,907.01,919.4307836035645,907.6737008784078,1,0.0,-0.0053086313617606296,0.01067883058259595
2024-12-09,932.68,924.52,937.67,922.21,26.95M,0.76%,26950000.0,HDBK,911.22,923.847189069043,912.2203007186972,1,0.0,0.007627320066549981,0.008978133620491843
2024-12-10,931.73,936.52,936.52,926.97,13.33M,-0.10%,13330000.0,HDBK,915.3370000000001,926.4747927126954,915.7675187698432,1,0.0,-0.0010185701419563875,0.00904123205066895
2024-12-11,929.24,928.54,933.63,926.07,14.05M,-0.27%,14050000.0,HDBK,917.8709999999999,927.3965284751303,918.2170608116897,1,0.0,-0.0026724480267888984,0.008488541386042235
2024-12-12,927.32,923.2,932.01,922.06,17.29M,-0.21%,17290000.0,HDBK,921.168,927.3710189834202,919.8721406641098,1,0.0,-0.0020662046403512324,0.007350785954751992
2024-12-13,933.55,928.94,935.17,912.35,19.01M,0.67%,19010000.0,HDBK,924.943,929.4306793222801,922.3590241797262,1,0.0,0.00671828495017901,0.007371104029569699
2024-12-16,930.29,930.24,932.65,925.32,13.11M,-0.35%,13110000.0,HDBK,927.961,929.7171195481866,923.8010197834124,1,0.0,-0.0034920464892078673,0.0077477069971101575
2024-12-17,914.35,925.87,928.86,910.98,21.08M,-1.71%,21080000.0,HDBK,928.308,924.5947463654578,922.0826525500648,1,0.0,-0.017134441948209678,0.009426927980490806
2024-12-18,903.1,912.65,915.72,901.33,23.42M,-1.23%,23420000.0,HDBK,925.844,917.4298309103052,918.6312611773259,0,-1.0,-0.012303822387488395,0.007742627246725938
2024-12-19,894.52,897.57,898.31,887.29,25.38M,-0.95%,25380000.0,HDBK,922.24,909.7932206068702,914.2473955087212,0,0.0,-0.009500609013398331,0.00773225063822163
2024-12-20,883.55,888.89,896.54,881.33,25.69M,-1.23%,25690000.0,HDBK,918.033,901.0454804045802,908.666050870772,0,0.0,-0.012263560345213143,0.008171813487615252
2024-12-23,898.26,888.79,900.76,888.44,11.04M,1.67%,11040000.0,HDBK,914.591,900.1169869363868,906.7740416215407,0,0.0,0.016648746533869163,0.009972526214027142
2024-12-24,896.82,898.79,902.11,892.55,14.49M,-0.16%,14490000.0,HDBK,911.1,899.0179912909244,904.9642158721698,0,0.0,-0.0016030993253622894,0.009956708359083771
2024-12-26,893.15,897.04,903.75,888.17,10.48M,-0.41%,10480000.0,HDBK,907.491,897.0619941939495,902.8161766226845,0,0.0,-0.004092237015231648,0.009949487726160866
2024-12-27,896.89,895.17,900.73,892.33,7.26M,0.42%,7260000.0,HDBK,904.448,897.0046627959664,901.7386899640145,0,0.0,0.004187426524100202,0.01026956089038828
2024-12-30,886.74,893.88,905.25,883.3,22.22M,-1.13%,22220000.0,HDBK,899.767,893.5831085306442,899.0116554251027,0,0.0,-0.011316883898805807,0.009894703734199158
2024-12-31,884.22,882.95,888.69,880.61,14.12M,-0.28%,14120000.0,HDBK,895.1600000000001,890.4620723537628,896.3222635296295,0,0.0,-0.0028418702212599234,0.009908475522209732
2025-01-01,889.16,884.52,894.77,878.36,7.31M,0.56%,7310000.0,HDBK,892.641,890.0280482358418,895.0200337969696,0,0.0,0.005586844902852217,0.009415195947983913
2025-01-02,894.65,886.34,899.49,884.3,18.56M,0.62%,18560000.0,HDBK,891.796,891.5686988238945,894.9527549247933,0,0.0,0.006174366818120447,0.00914108082415215
2025-01-03,872.43,893.28,895.4,870.98,24.43M,-2.48%,24430000.0,HDBK,889.5869999999999,885.1891325492629,890.8577085748309,0,0.0,-0.024836528251271472,0.011678270741243883
2025-01-06,853.13,867.89,876.42,850.78,18.82M,-2.21%,18820000.0,HDBK,886.5449999999998,874.502755032842,883.9981251975888,0,0.0,-0.022122118680008684,0.01294727597867482
2025-01-07,854.57,855.37,858.36,847.89,13.53M,0.17%,13530000.0,HDBK,882.176,867.858503355228,878.6475569798454,0,0.0,0.0016879021954450124,0.011103528222380345
2025-01-08,845.05,852.01,853.7,839.59,19.74M,-1.11%,19740000.0,HDBK,876.999,860.2556689034853,872.5389102562372,0,0.0,-0.011140105550159873,0.011196392707910672
2025-01-09,831.83,839.98,842.4,826.99,40.42M,-1.56%,40420000.0,HDBK,870.867,850.780445935657,865.1372902096485,0,0.0,-0.01564404473108094,0.011581735937539162
2025-01-10,826.32,833.43,835.37,824.95,17.45M,-0.66%,17450000.0,HDBK,863.8100000000001,842.6269639571046,858.0796010806216,0,0.0,-0.006623949605087609,0.01090336724616235
2025-01-13,813.4,817.96,821.33,810.13,21.67M,-1.56%,21670000.0,HDBK,856.476,832.8846426380697,849.9560372477812,0,0.0,-0.015635589118017323,0.011127825069501515
2025-01-14,821.26,817.91,826.04,816.47,26.66M,0.97%,26660000.0,HDBK,850.18,829.0097617587131,844.7385759300028,0,0.0,0.009663142365379906,0.01246190781585413
2025-01-15,819.49,826.19,829.29,816.12,14.02M,-0.22%,14020000.0,HDBK,843.213,825.8365078391421,840.1479257609114,0,0.0,-0.0021552248983269795,0.011795792539489739
2025-01-16,823.97,824.37,828.21,819.39,21.21M,0.55%,21210000.0,HDBK,836.1450000000001,825.2143385594281,837.206484713473,0,0.0,0.0054668147262322275,0.011702655919624202
2025-01-17,816.34,819.71,823.2,812.23,23.11M,-0.93%,23110000.0,HDBK,830.5360000000001,822.2562257062855,833.4125784019324,0,0.0,-0.00926004587545659,0.010168575336664744
2025-01-20,823.58,810.98,828.41,810.98,17.56M,0.89%,17560000.0,HDBK,827.5809999999999,822.6974838041903,831.6248368743082,0,0.0,0.008868853663914544,0.009611549386313346
2025-01-21,819.16,827.07,828.46,814.5,31.16M,-0.54%,31160000.0,HDBK,824.04,821.5183225361269,829.3585028971613,0,0.0,-0.005366813181476138,0.009447821868746467
2025-01-22,830.96,819.16,833.88,810.71,30.62M,1.44%,30620000.0,HDBK,822.631,824.6655483574181,829.6496841885865,0,0.0,0.0144050002441527,0.010724808803500267
2025-01-23,830.38,841.41,841.41,823.58,34.91M,-0.07%,34910000.0,HDBK,822.4860000000001,826.570365571612,829.7824688815708,0,0.0,-0.000697987869452299,0.009529347739915633
2025-01-24,822.85,827.94,833.08,820.21,24.24M,-0.91%,24240000.0,HDBK,822.1390000000001,825.330243714408,828.5220199940126,0,0.0,-0.009068137479226301,0.00974326108798366
2025-01-27,812.88,818.51,819.76,810.98,22.80M,-1.21%,22800000.0,HDBK,822.0869999999999,821.180162476272,825.6780163587375,0,0.0,-0.012116424621741562,0.009178104112117516
2025-01-28,833.13,821.46,840.06,821.46,30.18M,2.49%,30180000.0,HDBK,823.274,825.1634416508481,827.0329224753308,0,0.0,0.024911426040743923,0.011845700522103049
2025-01-29,836.57,835.42,838.49,832.35,12.62M,0.41%,12620000.0,HDBK,824.982,828.965627767232,828.7669365707252,1,1.0,0.004129007477824631,0.011796907321895372
2025-01-30,843.65,838.41,846.84,834.2,25.74M,0.85%,25740000.0,HDBK,826.95,833.8604185114881,831.4729481033206,1,0.0,0.008463129206163211,0.011928474650974965
2025-01-31,847.27,841.53,850.23,839.89,15.82M,0.43%,15820000.0,HDBK,830.043,838.3302790076586,834.3451393572623,1,0.0,0.004290878918983054,0.011200824445347611
2025-02-01,843.38,846.64,854.37,835.95,5.59M,-0.46%,5590000.0,HDBK,832.0229999999999,840.0135193384391,835.9878412923055,1,0.0,-0.004591216495332007,0.011329610494998478
2025-02-03,836.92,832.93,841.31,829.66,20.28M,-0.77%,20280000.0,HDBK,833.799,838.982346225626,836.1573246937045,1,0.0,-0.007659655196945669,0.011526552880847342
2025-02-04,858.31,842.25,860.76,837.94,28.62M,2.56%,28620000.0,HDBK,836.534,845.4248974837507,840.1850838403037,1,0.0,0.025557998374994062,0.01324890204063446
2025-02-05,866.74,864.35,869.94,857.32,23.68M,0.98%,23680000.0,HDBK,840.1700000000001,852.5299316558338,845.0132504147939,1,0.0,0.009821626218965207,0.013311738025362478
2025-02-06,869.76,865.6,872.33,859.86,26.76M,0.35%,26760000.0,HDBK,844.8610000000001,858.2732877705558,849.5126594302859,1,0.0,0.0034843205574912606,0.012468488306140953
2025-02-07,864.22,872.83,881.31,860.36,23.51M,-0.64%,23510000.0,HDBK,849.9950000000001,860.2555251803706,852.1867213520521,1,0.0,-0.006369573215599611,0.011666336121472217
2025-02-10,855.75,856.52,859.59,852.13,17.20M,-0.98%,17200000.0,HDBK,852.257,858.7536834535804,852.8345901971336,1,0.0,-0.009800745180625348,0.010596681316530807
