Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover
2024-05-18,731.21,731.18,731.73,729.71,1.06M,0.13%,1060000.0,0.13,HDBK,727.174,729.1510000000001,743.037,728.9740113532434,732.0638365145535,737.580671793099,0,0.0
2024-05-21,727.59,723.25,733.03,723.25,43.77M,-0.49%,43770000.0,-0.49,HDBK,726.96,726.789,741.7054999999999,728.5126742354956,731.2504116937255,736.6291792413753,0,0.0
2024-05-22,727.79,727.12,730.98,722.28,40.00M,0.03%,40000000.0,0.03,HDBK,729.0260000000001,725.619,740.4985,728.2717828236638,730.6212459312299,735.7873526469587,0,0.0
2024-05-23,744.45,727.51,745.97,726.72,40.86M,2.29%,40860000.0,2.29,HDBK,732.254,727.8689999999999,740.0225,733.6645218824426,733.1355648528244,736.6123666805817,1,1.0
2024-05-24,756.72,741.9,758.06,741.16,31.06M,1.65%,31060000.0,1.65,HDBK,737.552,731.8240000000001,740.1835,741.3496812549618,737.4236439704927,738.5273793776691,1,0.0
2024-05-27,761.95,759.78,770.58,757.64,29.39M,0.69%,29390000.0,0.69,HDBK,743.7,735.437,740.6295,748.2164541699746,741.8829814304031,740.7581051512245,1,0.0
2024-05-28,763.35,763.15,766.12,760.51,27.91M,0.18%,27910000.0,0.18,HDBK,750.8520000000001,738.9060000000001,740.6545,753.2609694466498,745.7860757157844,742.9097141844413,1,0.0
2024-05-29,752.28,757.12,760.03,748.76,35.15M,-1.45%,35150000.0,-1.45,HDBK,755.75,742.388,740.3605,752.9339796310999,746.9667892220053,743.8021223573517,1,0.0
2024-05-30,755.55,747.74,759.91,746.97,33.76M,0.43%,33760000.0,0.43,HDBK,757.97,745.112,739.9269999999999,753.8059864207332,748.5273729998225,744.9209678471277,1,0.0
2024-05-31,763.87,757.61,766.09,755.12,74.08M,1.10%,74080000.0,1.1,HDBK,759.4,748.476,740.225,757.1606576138222,751.3169415453093,746.7256375759727,1,0.0
2024-06-03,784.15,797.52,797.52,773.08,72.64M,2.65%,72640000.0,2.65,HDBK,763.8399999999999,753.77,741.4604999999999,766.1571050758815,757.2865885370711,750.2898625687371,1,0.0
2024-06-04,739.73,776.57,777.57,725.2,89.53M,-5.66%,89530000.0,-5.66,HDBK,759.116,754.984,740.8865,757.3480700505877,754.0944815303309,749.2841613717146,1,0.0
2024-06-05,773.97,745.17,777.86,739.34,81.63M,4.63%,81630000.0,4.63,HDBK,763.454,759.6020000000001,742.6105,762.8887133670585,757.7082121611797,751.6351936220275,1,0.0
2024-06-06,777.91,780.51,780.78,771.38,46.42M,0.51%,46420000.0,0.51,HDBK,767.926,762.9480000000001,745.4085,767.8958089113723,761.3812644955105,754.1375561342154,1,0.0
2024-06-07,784.72,778.59,790.21,774.1,36.71M,0.88%,36710000.0,0.88,HDBK,772.096,765.7479999999999,748.786,773.5038726075816,765.6246709508723,757.0501698357186,1,0.0
2024-06-10,778.71,785.05,788.36,776.87,22.45M,-0.77%,22450000.0,-0.77,HDBK,771.008,767.424,751.4305,775.2392484050545,768.0038216870773,759.1130108037455,1,0.0
2024-06-11,780.46,776.07,783.55,774.17,29.55M,0.22%,29550000.0,0.22,HDBK,779.1540000000001,769.135,754.0205,776.9794989367031,770.268581380336,761.146057393865,1,0.0
2024-06-12,785.12,785.55,792.18,781.26,39.28M,0.60%,39280000.0,0.6,HDBK,781.384,772.4190000000001,757.4035000000001,779.6929992911355,772.968839311184,763.4292900230207,1,0.0
2024-06-13,788.41,788.91,790.88,785.05,24.12M,0.42%,24120000.0,0.42,HDBK,783.484,775.705,760.4085,782.5986661940904,775.7763230727868,765.8084052589236,1,0.0
2024-06-14,796.47,790.03,797.52,786.89,25.54M,1.02%,25540000.0,1.02,HDBK,785.8340000000001,778.9649999999999,763.7205,787.2224441293937,779.5388097868256,768.7285571390262,1,0.0
2024-06-18,801.9,796.47,803.25,792.75,32.42M,0.68%,32420000.0,0.68,HDBK,790.472,780.74,767.255,792.1149627529292,783.6044807346755,771.8877421734046,1,0.0
2024-06-19,826.87,804.7,832.88,800.01,90.13M,3.11%,90130000.0,3.11,HDBK,799.754,789.454,772.219,803.6999751686195,791.4709387829163,777.1241476806994,1,0.0
2024-06-20,832.6,832.83,838.64,823.95,41.41M,0.69%,41410000.0,0.69,HDBK,809.25,795.317,777.4595,813.3333167790797,798.9489499132951,782.4075621872995,1,0.0
2024-06-21,830.81,834.35,834.35,819.54,51.63M,-0.22%,51630000.0,-0.22,HDBK,817.73,800.607,781.7774999999999,819.1588778527198,804.7418681108777,787.0173181694615,1,0.0
2024-06-24,834.12,821.46,835.47,820.83,28.54M,0.40%,28540000.0,0.4,HDBK,825.26,805.547,785.6475,824.1459185684799,810.0833466361726,791.5032878676082,1,0.0
2024-06-25,853.55,833.48,856.34,833.48,74.52M,2.33%,74520000.0,2.33,HDBK,835.5899999999999,813.0310000000001,790.2275,833.9472790456533,817.9863745205048,797.4124985468835,1,0.0
2024-06-26,848.64,851.86,853.33,843.45,47.60M,-0.58%,47600000.0,-0.58,HDBK,839.9439999999998,819.8489999999999,794.492,838.8448526971023,823.559760971322,802.2913082090852,1,0.0
2024-06-27,845.97,845.95,854.37,841.21,55.07M,-0.31%,55070000.0,-0.31,HDBK,842.618,825.934,799.1765,841.2199017980682,827.634349885627,806.4511836177437,1,0.0
2024-06-28,839.81,846.69,851.18,837.42,26.48M,-0.73%,26480000.0,-0.73,HDBK,844.418,831.074,803.3895,840.7499345320455,829.8481044518767,809.6282137493871,1,0.0
2024-07-01,850.48,837.92,851.53,837.92,21.19M,1.27%,21190000.0,1.27,HDBK,847.6899999999999,836.475,807.72,843.9932896880304,833.599358187899,813.5188600589693,1,0.0
2024-07-02,863.15,855.37,865.3,849.26,45.92M,1.49%,45920000.0,1.49,HDBK,849.61,842.6,811.67,850.3788597920202,838.9722021537355,818.2456352914484,1,0.0
2024-07-03,882.13,893.28,894.77,880.14,123.22M,2.20%,123220000.0,2.2,HDBK,856.308,848.126,818.7900000000001,860.9625731946802,846.8190744894199,824.3298605017866,1,0.0
2024-07-04,861.43,877.69,877.69,860.28,45.85M,-2.35%,45850000.0,-2.35,HDBK,859.4,851.009,823.1629999999999,861.1183821297868,849.4756064004345,827.863207120664,1,0.0
2024-07-05,822.0,840.41,840.41,819.06,82.24M,-4.58%,82240000.0,-4.58,HDBK,855.8380000000001,850.128,825.3675,848.0789214198579,844.4800416003554,827.3048064425054,1,0.0
2024-07-08,815.65,820.61,825.42,811.56,39.09M,-0.77%,39090000.0,-0.77,HDBK,848.872,848.281,826.914,837.269280946572,839.2382158548362,826.1948248765525,0,-1.0
2024-07-09,816.22,810.48,821.31,808.16,48.55M,0.07%,48550000.0,0.07,HDBK,839.4860000000001,844.548,828.7895000000001,830.2528539643815,835.0530856994113,825.244841554976,0,0.0
2024-07-10,811.03,812.95,817.96,808.36,45.51M,-0.64%,45510000.0,-0.64,HDBK,825.266,840.787,830.318,823.8452359762543,830.685251935882,823.8910471211689,0,0.0
2024-07-11,808.94,809.96,810.91,798.51,44.18M,-0.26%,44180000.0,-0.26,HDBK,814.768,837.0840000000001,831.509,818.8768239841696,826.7315697657216,822.4671378715337,0,0.0
2024-07-12,809.34,808.99,817.17,803.58,56.05M,0.05%,56050000.0,0.05,HDBK,812.2360000000001,834.0369999999999,832.5555,815.6978826561132,823.569466171954,821.2169342647211,0,0.0
2024-07-15,809.04,809.74,812.88,805.6,33.38M,-0.04%,33380000.000000004,-0.04,HDBK,810.914,829.893,833.184,813.4785884374088,820.9277450497805,820.0572262395095,0,0.0
2024-07-16,807.86,808.36,811.48,806.39,28.95M,-0.14%,28950000.0,-0.14,HDBK,809.242,824.3639999999999,833.482,811.6057256249393,818.5517914043658,818.8955856452706,0,0.0
2024-07-18,805.4,802.0,809.96,797.59,33.72M,-0.31%,33720000.0,-0.31,HDBK,808.116,816.691,832.4084999999999,809.5371504166262,816.1605566035719,817.6102917742924,0,0.0
2024-07-19,801.66,805.99,809.49,799.76,26.00M,-0.46%,26000000.0,-0.46,HDBK,806.6600000000001,810.714,830.8615,806.9114336110842,813.5240917665587,816.0912163672169,0,0.0
2024-07-22,819.24,806.49,823.45,804.32,53.74M,2.19%,53740000.0,2.19,HDBK,808.64,810.438,830.283,811.0209557407229,814.5633478090026,816.3911005227201,0,0.0
2024-07-23,807.19,821.73,821.86,800.51,52.00M,-1.47%,52000000.0,-1.47,HDBK,808.27,809.592,828.9365,809.7439704938154,813.2227391164566,815.514805234842,0,0.0
2024-07-24,800.03,802.08,808.49,792.05,61.73M,-0.89%,61730000.0,-0.89,HDBK,806.704,807.9730000000001,826.2605,806.5059803292103,810.8240592771009,814.0400618791427,0,0.0
2024-07-25,806.29,794.52,810.48,794.52,25.54M,0.78%,25540000.0,0.78,HDBK,806.882,807.499,824.143,806.4339868861402,809.9996848630825,813.3019607477958,0,0.0
2024-07-26,807.07,800.51,808.86,796.24,43.81M,0.10%,43810000.0,0.1,HDBK,807.964,807.312,822.198,806.6459912574269,809.4670148879766,812.7084406765772,0,0.0
2024-07-29,800.53,805.5,813.9,797.17,51.00M,-0.81%,51000000.0,-0.81,HDBK,804.222,806.4309999999999,820.234,804.6073275049514,807.8421030901627,811.5485891835699,0,0.0
2024-07-30,805.77,799.01,815.35,797.52,54.60M,0.65%,54600000.0,0.65,HDBK,803.938,806.104,817.9984999999999,804.9948850033011,807.4653570737694,810.9982473565633,0,0.0
2024-07-31,805.87,805.0,811.93,802.6,37.82M,0.01%,37820000.0,0.01,HDBK,805.106,805.905,815.1345,805.2865900022008,807.1752921512658,810.5098428464144,0,0.0
2024-08-01,817.37,809.44,822.98,806.97,26.22M,1.43%,26220000.0,1.43,HDBK,807.3219999999999,807.102,811.8965000000001,809.3143933348006,809.0288753964902,811.1631911467558,1,1.0
2024-08-02,827.52,813.48,833.18,813.48,44.12M,1.24%,44120000.0,1.24,HDBK,811.412,809.688,810.2009999999999,815.3829288898671,812.3908980516738,812.7209824661124,1,0.0
2024-08-05,805.87,818.01,820.96,798.51,41.33M,-2.62%,41330000.0,-2.62,HDBK,812.4799999999999,808.351,809.3945,812.2119525932449,811.2052802240967,812.0685079455303,1,0.0
2024-08-06,798.61,812.98,814.45,794.67,45.12M,-0.90%,45120000.0,-0.9,HDBK,811.048,807.4929999999999,808.5425,807.6779683954967,808.9152292742609,810.7867452840512,0,-1.0
2024-08-07,809.74,806.49,812.98,799.11,42.35M,1.39%,42350000.0,1.39,HDBK,811.822,808.4639999999999,808.2185000000001,808.3653122636645,809.0651875880317,810.6870552569987,0,0.0
2024-08-08,819.31,809.98,824.6,807.62,33.98M,1.18%,33980000.0,1.18,HDBK,812.21,809.766,808.6324999999999,812.0135415091097,810.9278807538441,811.5082880896655,1,1.0
2024-08-09,823.05,823.95,829.21,820.86,26.64M,0.46%,26640000.0,0.46,HDBK,811.316,811.364,809.338,815.6923610060733,813.1319024349633,812.6074987477925,1,0.0
2024-08-12,827.99,823.95,835.9,821.63,39.32M,0.60%,39320000.0,0.6,HDBK,815.74,814.11,810.2705,819.7915740040489,815.8333747195154,814.0724988670504,1,0.0
2024-08-13,799.61,811.98,814.17,798.59,54.06M,-3.43%,54060000.0,-3.43,HDBK,815.9399999999999,813.4939999999999,809.799,813.064382669366,812.883670225058,812.6951180225694,1,0.0
2024-08-14,801.9,801.26,804.85,799.61,32.33M,0.29%,32330000.0,0.29,HDBK,814.372,813.097,809.501,809.3429217795773,810.8866392750474,811.6670115442296,0,-1.0
2024-08-16,814.02,812.23,815.05,803.5,27.85M,1.51%,27850000.0,1.51,HDBK,813.314,812.762,809.932,810.9019478530515,811.4563412250387,811.8911056828745,0,0.0
2024-08-19,813.75,816.79,816.79,809.83,19.50M,-0.03%,19500000.0,-0.03,HDBK,811.454,811.385,810.5364999999999,811.851298568701,811.8733700932135,812.0681432368864,0,0.0
2024-08-20,816.82,811.71,820.96,811.71,31.13M,0.38%,31130000.0,0.38,HDBK,809.22,812.4799999999999,810.4155,813.5075323791341,812.7727573489927,812.5207010238496,1,1.0
2024-08-21,810.88,812.03,815.25,806.89,47.63M,-0.73%,47630000.0,-0.73,HDBK,811.4739999999999,813.707,810.6,812.6316882527561,812.4286196491757,812.364443783483,1,0.0
2024-08-22,813.63,813.97,817.12,811.98,21.30M,0.34%,21300000.0,0.34,HDBK,813.82,814.096,811.28,812.9644588351707,812.6470524402346,812.4849729469607,1,0.0
2024-08-23,810.51,814.97,814.97,809.49,20.33M,-0.38%,20330000.0,-0.38,HDBK,813.118,813.216,811.491,812.1463058901138,812.258497451101,812.2968802853454,0,-1.0
2024-08-26,817.94,814.07,821.93,814.07,22.36M,0.92%,22360000.0,0.92,HDBK,813.956,812.7049999999999,812.0345,814.0775372600759,813.2914979145371,812.8343202581698,1,1.0
2024-08-27,816.84,819.66,821.66,814.07,35.77M,-0.13%,35770000.0,-0.13,HDBK,813.96,811.5899999999999,812.85,814.998358173384,813.9366801118939,813.2158135669155,1,0.0
2024-08-28,816.52,816.84,817.84,813.08,26.92M,-0.04%,26920000.0,-0.04,HDBK,815.088,813.2810000000001,813.3875,815.5055721155893,814.4063746370041,813.530497989114,1,0.0
2024-08-29,817.24,818.96,820.16,813.55,49.05M,0.09%,49050000.0,0.09,HDBK,815.8100000000001,814.8149999999999,813.956,816.0837147437262,814.9215792484579,813.8837838949127,1,0.0
2024-08-30,816.42,825.94,828.94,808.56,445.34M,-0.10%,445340000.0,-0.1,HDBK,816.992,815.0550000000001,813.9084999999999,816.1958098291509,815.1940193851019,814.1253282858734,1,0.0
2024-09-02,811.46,821.36,821.36,809.59,34.05M,-0.61%,34050000.0,-0.61,HDBK,815.696,814.826,813.1055,814.6172065527674,814.5151067696288,813.8714874967426,1,0.0
2024-09-03,816.64,814.97,817.94,810.28,37.28M,0.64%,37280000.0,0.64,HDBK,815.656,814.8080000000001,813.644,815.2914710351783,814.9014509933327,814.1351553541957,1,0.0
2024-09-04,818.86,817.47,820.36,813.97,24.68M,0.27%,24680000.0,0.27,HDBK,816.124,815.606,814.6564999999999,816.4809806901189,815.621187176363,814.585140558558,1,0.0
2024-09-05,820.68,820.96,822.9,818.96,22.88M,0.22%,22880000.0,0.22,HDBK,816.812,816.311,815.2035,817.8806537934126,816.5409713261151,815.1656033625048,1,0.0
2024-09-06,816.44,817.12,821.83,815.02,26.03M,-0.52%,26030000.0,-0.52,HDBK,816.816,816.904,815.0600000000001,817.4004358622751,816.5226129031851,815.2869744708377,1,0.0
2024-09-09,821.21,816.97,822.2,813.03,23.79M,0.58%,23790000.0,0.58,HDBK,818.766,817.231,814.9680000000001,818.6702905748501,817.374865102606,815.8510721402818,1,0.0
2024-09-10,823.13,824.95,824.95,816.97,26.61M,0.23%,26610000.0,0.23,HDBK,820.064,817.86,814.725,820.1568603832335,818.4212532657684,816.5443033650168,1,0.0
2024-09-11,819.91,823.15,824.2,817.57,22.23M,-0.39%,22230000.0,-0.39,HDBK,820.274,818.199,815.74,820.0745735888223,818.6919344901742,816.864845901682,1,0.0
2024-09-12,831.23,824.95,832.93,821.48,32.42M,1.38%,32420000.0,1.38,HDBK,822.384,819.598,817.2065,823.793049059215,820.9715827646879,818.2329558158075,1,0.0
2024-09-13,830.91,834.92,834.92,826.47,23.86M,-0.04%,23860000.0,-0.04,HDBK,825.278,821.0469999999999,818.051,826.1653660394768,822.7785677165627,819.4402933571591,1,0.0
2024-09-16,833.4,831.43,836.82,829.96,15.17M,0.30%,15170000.0,0.3,HDBK,827.716,823.241,819.0335,828.5769106929846,824.7097372226422,820.7697892279059,1,0.0
2024-09-17,832.33,836.92,836.92,830.01,20.13M,-0.13%,20130000.0,-0.13,HDBK,829.5559999999999,824.8100000000001,819.809,829.8279404619898,826.0952395457981,821.870761682391,1,0.0
2024-09-18,845.3,833.85,847.34,833.48,40.92M,1.56%,40920000.0,1.56,HDBK,834.634,827.4540000000001,821.53,834.9852936413266,829.5870141738349,824.1021177126395,1,0.0
2024-09-19,852.13,847.49,857.37,847.47,30.65M,0.81%,30650000.0,0.81,HDBK,838.814,830.5989999999999,823.4549999999999,840.7001957608844,833.6857388695012,826.7714398352452,1,0.0
2024-09-20,868.44,856.12,870.31,851.66,60.62M,1.91%,60620000.0,1.91,HDBK,846.32,835.799,826.3515,849.9467971739231,840.0046954386827,830.7398741366504,1,0.0
2024-09-23,877.72,872.33,880.98,867.97,26.97M,1.07%,26970000.0,1.07,HDBK,855.184,841.45,829.3405,859.2045314492821,846.8620235407403,835.2141718379219,1,0.0
2024-09-24,881.83,880.31,888.61,874.95,33.04M,0.47%,33040000.0,0.47,HDBK,865.0840000000001,847.32,832.5899999999999,866.7463542995215,853.2198374424239,839.6537745200246,1,0.0
2024-09-25,887.34,877.89,891.78,877.89,31.97M,0.62%,31970000.0,0.62,HDBK,873.492,854.0630000000001,836.1310000000001,873.6109028663477,859.4235033619832,844.1953198038318,1,0.0
2024-09-26,889.51,884.32,891.78,881.83,31.90M,0.24%,31900000.0,0.24,HDBK,880.9680000000001,859.891,839.7445,878.9106019108985,864.8937754779862,848.5110036320383,1,0.0
2024-09-27,874.15,886.29,886.89,872.83,35.61M,-1.73%,35610000.0,-1.73,HDBK,882.11,864.2149999999999,842.6310000000001,877.3237346072658,866.5767253910797,850.9528128099394,1,0.0
2024-09-30,863.88,872.23,873.55,860.06,26.38M,-1.18%,26380000.0,-1.18,HDBK,879.342,867.2630000000001,845.2520000000001,872.8424897381772,866.0864116836105,852.1839734947071,1,0.0
2024-10-01,860.96,859.86,868.84,857.92,24.57M,-0.34%,24570000.0,-0.34,HDBK,875.168,870.126,847.4680000000001,868.8816598254515,865.1543368320449,853.0197855428302,1,0.0
2024-10-03,838.91,855.7,860.93,834.6,48.47M,-2.56%,48470000.0,-2.56,HDBK,865.482,869.4870000000001,848.4705,858.8911065503011,860.3826392262185,851.675996443513,0,-1.0
2024-10-04,826.77,835.17,843.23,824.45,48.68M,-1.45%,48680000.0,-1.45,HDBK,852.934,866.951,848.775,848.1840710335341,854.2712502759969,849.303996782226,0,0.0
2024-10-07,806.89,824.05,827.44,804.5,94.46M,-2.40%,94460000.0,-2.4,HDBK,839.482,860.796,848.2975,834.4193806890228,845.6564774985429,845.2645685172522,0,0.0
2024-10-08,823.48,812.98,826.34,808.99,29.73M,2.06%,29730000.0,2.06,HDBK,831.402,855.372,848.4110000000001,830.7729204593486,841.624390680626,843.1898477060853,0,0.0
2024-10-09,814.55,822.7,826.32,812.33,41.13M,-1.08%,41130000.0,-1.08,HDBK,822.1200000000001,848.644,847.982,825.3652803062324,836.7017741932394,840.4622431626486,0,0.0
2024-10-10,829.14,817.47,830.66,814.22,21.75M,1.79%,21750000.0,1.79,HDBK,820.1659999999999,842.824,848.4435,826.623520204155,835.326906158105,839.3839342900154,0,0.0
2024-10-11,823.45,830.16,830.16,819.59,23.67M,-0.69%,23670000.0,-0.69,HDBK,819.5020000000001,836.2180000000001,848.0545,825.5656801361034,833.1674686748131,837.8664167385854,0,0.0
2024-10-14,841.96,825.97,843.93,824.95,18.53M,2.25%,18530000.0,2.25,HDBK,826.516,832.999,848.607,831.030453424069,834.766110733938,838.256281811101,0,0.0
2024-10-15,839.96,844.9,846.89,835.67,19.65M,-0.24%,19650000.0,-0.24,HDBK,829.8119999999999,830.607,848.9350000000001,834.0069689493795,835.7104542368584,838.4185406862342,0,0.0
2024-10-16,847.79,837.96,851.86,837.96,20.47M,0.93%,20470000.0,0.93,HDBK,836.46,829.29,849.708,838.6013126329196,837.9067352847022,839.3110606208785,1,1.0
2024-10-17,834.5,845.37,846.72,830.53,14.70M,-1.57%,14700000.0,-1.57,HDBK,837.5319999999999,828.8489999999999,849.168,837.2342084219465,837.2873288693017,838.852864371271,0,-1.0
2024-10-18,838.84,829.49,843.4,825.0,24.81M,0.52%,24810000.0,0.52,HDBK,840.61,830.0559999999999,848.5035,837.7694722812978,837.5696327112469,838.8516391930548,1,1.0
2024-10-21,862.2,855.37,871.91,853.4,46.55M,2.79%,46550000.0,2.79,HDBK,844.658,835.5870000000001,848.1914999999999,845.9129815208653,842.0478813092019,841.0752926032401,1,0.0
2024-10-22,855.15,862.88,867.84,853.23,38.88M,-0.82%,38880000.0,-0.82,HDBK,847.6959999999999,838.7540000000001,847.0630000000001,848.9919876805769,844.4300847075287,842.415740926741,1,0.0
2024-10-23,865.75,850.41,871.08,850.41,38.04M,1.24%,38040000.0,1.24,HDBK,851.2880000000001,843.874,846.259,854.5779917870514,848.3064329425234,844.6380513146705,1,0.0
2024-10-24,872.65,866.89,882.13,866.89,30.83M,0.80%,30830000.0,0.8,HDBK,858.918,848.225,845.5245000000001,860.601994524701,852.7325360438828,847.3058559513686,1,0.0
2024-10-25,869.54,875.32,876.74,862.2,26.13M,-0.36%,26130000.0,-0.36,HDBK,865.058,852.8340000000001,844.5260000000001,863.5813296831341,855.7884385813586,849.4233934798096,1,0.0
2024-10-28,864.95,868.84,873.33,862.3,22.01M,-0.53%,22010000.0,-0.53,HDBK,865.608,855.133,844.066,864.0375531220895,857.4541770211115,850.9021179103039,1,0.0
2024-10-29,873.75,860.93,879.81,860.41,35.79M,1.02%,35790000.0,1.02,HDBK,869.3280000000001,858.512,844.5595,867.2750354147264,860.4170539263639,853.0781066807511,1,0.0
2024-10-30,865.15,868.84,875.2,859.96,32.72M,-0.98%,32720000.0,-0.98,HDBK,869.208,860.2479999999999,844.769,866.5666902764843,861.2775895761158,854.2278108063938,1,0.0
2024-10-31,865.7,861.86,867.29,857.57,22.90M,0.06%,22900000.0,0.06,HDBK,867.818,863.368,846.1085,866.2777935176564,862.0816641986402,855.3204002534039,1,0.0
2024-11-01,866.49,864.35,869.89,860.91,1.76M,0.09%,1760000.0,0.09,HDBK,867.208,866.133,848.0944999999999,866.348529011771,862.8831797988873,856.3841716578416,1,0.0
2024-11-04,854.92,870.33,870.33,853.33,28.09M,-1.34%,28090000.0,-1.34,HDBK,865.202,865.405,850.4960000000001,862.5390193411806,861.4353289263622,856.2447267380472,1,0.0
2024-11-05,876.74,849.39,879.16,846.84,44.23M,2.55%,44230000.0,2.55,HDBK,865.8,867.564,853.159,867.2726795607872,864.2179963942963,858.1966575248998,1,0.0
2024-11-06,875.45,883.55,883.55,870.51,27.79M,-0.15%,27790000.0,-0.15,HDBK,867.86,868.534,856.204,869.998453040525,866.2601788680606,859.8398329987189,1,0.0
2024-11-07,871.11,869.99,878.29,866.84,18.90M,-0.50%,18900000.0,-0.5,HDBK,868.942,868.3800000000001,858.3025,870.3689686936834,867.1419645284132,860.9131822369361,1,0.0
2024-11-08,875.05,873.83,878.71,870.76,19.90M,0.45%,19900000.0,0.45,HDBK,870.6540000000001,868.9310000000002,860.8825,871.9293124624556,868.5797891596108,862.2595458334183,1,0.0
2024-11-11,880.96,875.1,889.19,873.43,24.57M,0.68%,24570000.0,0.68,HDBK,875.8619999999999,870.5319999999999,862.8325000000001,874.9395416416371,870.830736585136,864.0405414683308,1,0.0
2024-11-12,856.97,883.8,885.3,852.2,31.40M,-2.72%,31400000.0,-2.72,HDBK,871.908,868.8539999999999,863.683,868.9496944277581,868.3106026605658,863.3671565665851,1,0.0
2024-11-13,838.59,856.24,862.55,834.42,35.73M,-2.14%,35730000.0,-2.14,HDBK,864.5360000000001,866.198,863.223,858.8297962851722,862.9068567222811,861.0074273697675,0,-1.0
2024-11-14,844.27,834.47,850.31,833.97,27.15M,0.68%,27150000.0,0.68,HDBK,859.168,864.0550000000001,863.7115,853.9765308567814,859.5183373182299,859.4133866678849,0,0.0
2024-11-18,850.43,847.89,857.32,845.4,27.08M,0.73%,27080000.0,0.73,HDBK,854.244,862.449,864.2909999999999,852.7943539045209,857.865912351279,858.5578260328482,0,0.0
2024-11-19,868.96,854.87,874.7,849.24,50.98M,2.18%,50980000.0,2.18,HDBK,851.844,863.8530000000001,864.6289999999999,858.182902603014,859.883019196501,859.5485092678151,0,0.0
2024-11-21,868.44,872.53,877.32,864.95,35.72M,-0.06%,35720000.0,-0.06,HDBK,854.1379999999999,863.0229999999999,865.2935000000001,861.6019350686761,861.4388338880461,860.3953179089756,1,1.0
2024-11-22,870.63,869.61,874.97,862.63,24.77M,0.25%,24770000.0,0.25,HDBK,860.546,862.5409999999999,865.5375000000001,864.611290045784,863.1099549993105,861.3700495366921,1,0.0
2024-11-25,890.58,890.31,899.54,880.26,427.74M,2.29%,427740000.0,2.29,HDBK,869.808,864.488,866.434,873.2675266971894,868.1045086357994,864.1519495808167,1,0.0
2024-11-26,890.56,902.75,902.75,882.7,30.94M,0.00%,30940000.0,0.0,HDBK,877.8340000000001,866.039,867.485,879.031684464793,872.1873252474721,866.6670020016913,1,0.0
2024-11-27,903.9,892.73,906.42,890.36,32.71M,1.50%,32710000.0,1.5,HDBK,884.8219999999999,868.333,869.4324999999999,887.3211229765287,877.953266111568,870.213001811054,1,0.0
2024-11-28,894.35,907.24,915.77,891.78,35.72M,-1.06%,35720000.0,-1.06,HDBK,890.0040000000001,872.0709999999999,870.4625,889.6640819843526,880.9344904549192,872.5117635433346,1,0.0
2024-11-29,895.8,898.41,900.06,889.24,27.67M,0.16%,27670000.0,0.16,HDBK,895.0380000000001,877.792,871.9950000000001,891.7093879895685,883.6373103722066,874.7296908249218,1,0.0
2024-12-02,900.11,899.51,901.83,885.3,15.11M,0.48%,15110000.0,0.48,HDBK,896.9440000000001,883.376,873.7155,894.5095919930458,886.6323448499871,877.1468631273102,1,0.0
2024-12-03,910.88,909.09,916.42,905.8,43.41M,1.20%,43410000.0,1.2,HDBK,901.008,889.4209999999999,875.9349999999998,899.9663946620306,891.0410094227167,880.3595428294711,1,0.0
2024-12-04,927.74,916.72,930.19,913.3,44.67M,1.85%,44670000.0,1.85,HDBK,905.7760000000001,895.299,879.576,909.2242631080204,897.7135531640408,884.8719673219025,1,0.0
2024-12-05,930.56,927.69,937.64,915.32,39.68M,0.30%,39680000.0,0.3,HDBK,913.018,901.5110000000001,882.267,916.3361754053469,903.6856344069424,889.2232085293404,1,0.0
2024-12-06,925.62,926.2,929.79,919.71,17.78M,-0.53%,17780000.0,-0.53,HDBK,918.982,907.01,884.7755000000001,919.4307836035647,907.6737008784073,892.6895696217841,1,0.0
2024-12-09,932.68,924.52,937.67,922.21,26.95M,0.76%,26950000.0,0.76,HDBK,925.4959999999999,911.22,887.854,923.8471890690432,912.2203007186968,896.498182038757,1,0.0
2024-12-10,931.73,936.52,936.52,926.97,13.33M,-0.10%,13330000.0,-0.1,HDBK,929.6659999999999,915.3370000000001,890.6879999999999,926.4747927126955,915.7675187698427,899.8535932731611,1,0.0
2024-12-11,929.24,928.54,933.63,926.07,14.05M,-0.27%,14050000.0,-0.27,HDBK,929.966,917.8709999999999,893.1020000000001,927.3965284751304,918.2170608116895,902.6522986757171,1,0.0
2024-12-12,927.32,923.2,932.01,922.06,17.29M,-0.21%,17290000.0,-0.21,HDBK,929.318,921.168,896.6195000000001,927.3710189834203,919.8721406641096,905.0016035637441,1,0.0
2024-12-13,933.55,928.94,935.17,912.35,19.01M,0.67%,19010000.0,0.67,HDBK,930.9040000000001,924.943,901.3675000000001,929.4306793222802,922.359024179726,907.7204984624351,1,0.0
2024-12-16,930.29,930.24,932.65,925.32,13.11M,-0.35%,13110000.0,-0.35,HDBK,930.426,927.961,905.6685000000001,929.7171195481869,923.8010197834121,909.8699747993461,1,0.0
2024-12-17,914.35,925.87,928.86,910.98,21.08M,-1.71%,21080000.0,-1.71,HDBK,926.95,928.308,908.8645,924.594746365458,922.0826525500644,910.296643866075,1,0.0
