Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover,Daily_Return,Volatility_5,Volatility_10,Volatility_20,Volatility_Annual
2025-06-03,959.91,966.59,973.58,957.62,24.38M,-0.39%,24380000.0,-0.39,HDBK,962.8639999999999,962.575,961.9985,962.6965455555769,962.4969121544948,959.3246938117369,1,0.0,-0.003881077154568535,0.006048020382230606,0.005859690316870217,0.012087554803482038,0.2512618940049476
2025-06-04,968.19,958.12,969.24,958.07,12.96M,0.86%,12960000.0,0.86,HDBK,964.6299999999999,963.293,961.8885,964.5276970370513,963.5320190354958,960.1690086868095,1,0.0,0.008625808669562751,0.007098187964646501,0.006161350118174517,0.012136969215830068,0.2512618940049476
2025-06-05,972.38,971.58,977.02,967.69,22.26M,0.43%,22260000.0,0.43,HDBK,966.8340000000001,964.774,962.4145000000001,967.1451313580343,965.1407428472237,961.3319602404467,1,0.0,0.0043276629587167825,0.0071867210161744586,0.006048666459085505,0.011993035498228572,0.2512618940049476
2025-06-06,986.89,969.59,995.67,968.94,30.13M,1.49%,30130000.0,1.49,HDBK,970.204,967.0229999999999,964.634,973.7267542386896,969.0951532386375,963.7660592651661,1,0.0,0.014922149776836147,0.00885519337534145,0.007232799929557874,0.011346356230196676,0.2512618940049476
2025-06-09,986.99,995.02,995.02,985.5,13.20M,0.01%,13200000.0,0.01,HDBK,974.8720000000001,968.9530000000001,965.175,978.1478361591265,972.3487617407034,965.9778631446741,1,0.0,0.00010132841552756844,0.007327254043467527,0.007253591924564335,0.00819130991255114,0.2512618940049476
2025-06-10,980.21,988.94,988.94,978.12,15.53M,-0.69%,15530000.0,-0.69,HDBK,978.932,970.8979999999999,966.24,978.8352241060844,973.7780777878481,967.3333047499432,1,0.0,-0.006869370510339534,0.008274906852020127,0.007213085317442785,0.007221879606613885,0.2512618940049476
2025-06-11,972.78,981.36,981.36,971.08,11.10M,-0.76%,11100000.0,-0.76,HDBK,979.85,972.24,967.2324999999998,976.816816070723,973.5966090991484,967.8520376309009,1,0.0,-0.0075800083655543915,0.009236460515858778,0.00777956655020102,0.0072997876930712986,0.2512618940049476
2025-06-12,969.29,972.58,978.07,965.25,16.35M,-0.36%,16350000.000000002,-0.36,HDBK,979.232,973.033,967.472,974.3078773804821,972.8135892629396,967.9889864279579,1,0.0,-0.0035876559962170207,0.00919756177221841,0.007930819935423406,0.006877789905077478,0.2512618940049476
2025-06-13,956.42,957.62,964.1,954.13,12.12M,-1.33%,12120000.0,-1.33,HDBK,973.1379999999999,971.6709999999999,967.0455,968.3452515869881,969.8329366696778,966.8871781967238,0,-1.0,-0.013277760009904216,0.004974161591034082,0.008491981365567697,0.007514331961187204,0.2512618940049476
2025-06-16,965.3,959.61,967.04,957.67,16.51M,0.93%,16510000.000000002,0.93,HDBK,968.8,971.836,966.9635000000001,967.3301677246587,969.0087663661,966.7360183684643,0,0.0,0.009284623909997736,0.008410611140054397,0.008884876766713635,0.0078075728169720625,0.2512618940049476
2025-06-17,962.41,966.1,968.39,957.17,16.98M,-0.30%,16980000.0,-0.3,HDBK,965.24,972.086,967.3305,965.6901118164392,967.8089906631726,966.3240166190868,0,0.0,-0.002993887910494153,0.008304754319699008,0.008843859622721996,0.007302498727839283,0.2512618940049476
2025-06-18,964.55,956.12,965.75,956.12,18.43M,0.22%,18430000.0,0.22,HDBK,963.5939999999998,971.722,967.5075,965.3100745442929,967.216446906232,966.1550626553642,0,0.0,0.002223584542970336,0.008296595107778327,0.008394089169027698,0.007188916250281212,0.2512618940049476
2025-06-19,965.25,964.55,970.98,960.41,16.88M,0.07%,16880000.0,0.07,HDBK,962.7859999999998,971.009,967.8915000000001,965.2900496961953,966.8589111050989,966.0688662119962,0,0.0,0.0007257270229641399,0.00827159144944406,0.00824730501533816,0.007133767543035242,0.2512618940049476
2025-06-20,979.91,963.4,982.51,963.4,32.90M,1.52%,32900000.0,1.52,HDBK,967.484,970.311,968.667,970.1633664641303,969.2318363587171,967.3870694299013,1,1.0,0.015187775187775143,0.007279481852512077,0.008303465574365945,0.007734566469020209,0.2512618940049476
2025-06-23,971.78,971.78,976.52,968.49,11.74M,-0.83%,11740000.0,-0.83,HDBK,968.78,968.79,968.8715,970.7022443094202,969.6951388389502,967.8054437699107,1,0.0,-0.008296680307375182,0.008725864266894357,0.008633929628745755,0.007968163598675842,0.2512618940049476
2025-06-24,978.02,980.06,987.04,975.37,22.63M,0.64%,22630000.0,0.64,HDBK,971.902,968.5709999999999,969.7344999999999,973.1414962062802,971.208749959141,968.7782586489668,1,0.0,0.006421206445903493,0.008563269069962213,0.008740977984774322,0.007882413635439303,0.2512618940049476
2025-06-25,987.64,980.56,988.54,979.51,18.41M,0.98%,18410000.0,0.98,HDBK,976.5199999999999,970.057,971.1484999999999,977.9743308041868,974.1962499665699,970.5746149681128,1,0.0,0.009836199668718404,0.009000236975239703,0.00883929466342147,0.008104528465505854,0.2512618940049476
2025-06-26,1008.39,988.24,1011.03,987.54,50.08M,2.10%,50080000.0,2.1,HDBK,985.1479999999999,973.967,973.5,988.1128872027913,980.4132954271935,974.1760802092449,1,0.0,0.021009679640354717,0.011055584455446162,0.01051382741392621,0.009207942279253947,0.2512618940049476
2025-06-27,1004.95,1004.0,1007.39,994.23,28.21M,-0.34%,28210000.0,-0.34,HDBK,990.156,978.82,975.2455,993.7252581351943,984.874514440431,977.1069297131264,1,0.0,-0.0034113785340988967,0.011502271417059366,0.009075610646466085,0.009158838903443094,0.2512618940049476
2025-06-30,998.27,1003.25,1004.4,995.27,13.65M,-0.67%,13650000.0,-0.67,HDBK,995.4540000000001,982.117,976.9765,995.2401720901296,987.3100572694434,979.1224602166383,1,0.0,-0.006647096870491143,0.011035726750002764,0.00962158087453154,0.009161730633363039,0.2512618940049476
2025-07-01,1003.55,1000.01,1005.5,999.51,14.39M,0.53%,14390000.0,0.53,HDBK,1000.5599999999998,986.231,979.1584999999999,998.0101147267532,990.2627741295446,981.4488925769584,1,0.0,0.005289150229897732,0.011022212095033316,0.009362503545102725,0.009091328805529115,0.2512618940049476
2025-07-02,990.54,1007.44,1007.44,986.5,18.88M,-1.30%,18880000.0,-1.3,HDBK,1001.14,988.8299999999999,980.2760000000001,995.5200764845022,990.3131788332637,982.3147123315339,1,0.0,-0.012963977878531208,0.013144589597818028,0.010840075612584307,0.00956564455699828,0.2512618940049476
2025-07-03,991.08,994.97,1001.51,989.69,16.86M,0.06%,16860000.0,0.06,HDBK,997.6780000000001,991.4129999999999,981.211,994.0400509896682,990.4526008635794,983.1495016332926,1,0.0,0.0005451571869889982,0.0069475167792673025,0.01084390727922079,0.009537592496061058,0.2512618940049476
2025-07-04,992.18,991.08,999.26,987.54,7.86M,0.11%,7860000.0,0.11,HDBK,995.124,992.64,981.4755000000001,993.4200339931122,990.7666734338376,984.0095490967885,1,0.0,0.0011099003107719607,0.007239870517249476,0.009916281718830558,0.008958625513653388,0.2512618940049476
2025-07-07,991.23,992.03,996.72,989.44,11.35M,-0.10%,11350000.0,-0.1,HDBK,993.716,994.5849999999998,981.6875,992.6900226620749,990.8509146276853,984.6972110875705,1,0.0,-0.0009574875526617843,0.006869302458201966,0.00938536497906271,0.008963021925992872,0.2512618940049476
2025-07-08,998.22,986.05,1000.01,986.05,15.22M,0.70%,15220000.0,0.7,HDBK,992.65,996.6050000000001,982.588,994.5333484413833,992.1907483317424,985.9850957458972,1,0.0,0.0070518446778244925,0.007328041335816344,0.009420254773039302,0.008921301289678057,0.2512618940049476
2025-07-09,1003.1,1001.01,1004.4,996.57,13.86M,0.49%,13860000.0,0.49,HDBK,995.162,998.1510000000001,984.104,997.3888989609222,994.1742486350619,987.6150866272403,1,0.0,0.0048887018893630785,0.0033214973731536842,0.009092209971070802,0.008727513569159295,0.2512618940049476
2025-07-10,1000.61,1005.5,1006.0,997.52,17.03M,-0.25%,17030000.0,-0.25,HDBK,997.068,997.3729999999999,985.6700000000001,998.4625993072815,995.3443852468688,988.8526974246461,1,0.0,-0.002482304854949713,0.003983261294460585,0.006040189563807802,0.008696565804797413,0.2512618940049476
2025-07-11,989.39,996.52,999.91,987.99,12.52M,-1.12%,12520000.0,-1.12,HDBK,996.51,995.817,987.3185,995.4383995381877,994.261769747438,988.9038690984894,1,0.0,-0.011213159972416897,0.007158387856876881,0.006868139785829764,0.008520807266722002,0.2512618940049476
2025-07-14,989.04,989.04,991.88,982.85,13.09M,-0.04%,13090000.0,-0.04,HDBK,996.0720000000001,994.894,988.5055,993.3055996921252,993.3123570660855,988.9168339462523,0,-1.0,-0.0003537533227544465,0.007154728431735886,0.006632245588017235,0.008341749928734704,0.2512618940049476
2025-07-15,995.27,984.05,999.31,984.05,14.50M,0.63%,14500000.0,0.63,HDBK,995.482,994.066,990.1484999999999,993.9603997947502,993.668292144979,989.5218973799425,1,1.0,0.006299037450457012,0.006963504903104321,0.006743853679550129,0.008351816504810526,0.2512618940049476
2025-07-16,995.67,1006.5,1008.84,993.83,17.99M,0.04%,17990000.0,0.04,HDBK,993.9959999999999,994.5790000000001,991.7045,994.5302665298335,994.03223902771,990.1074309628051,1,0.0,0.0004019009916906846,0.0063455080499777395,0.00521894915174094,0.008355888828771887,0.2512618940049476
2025-07-17,990.98,999.51,999.91,988.89,22.53M,-0.47%,22530000.0,-0.47,HDBK,992.07,994.5690000000001,992.991,993.3468443532224,993.4772864772171,990.1905327758712,0,-1.0,-0.004710396014743767,0.0065104905730300755,0.005475456615138663,0.008474156646648561,0.2512618940049476
2025-07-18,976.27,990.98,996.02,974.08,16.13M,-1.48%,16129999.999999998,-1.48,HDBK,989.4459999999999,992.9780000000001,992.809,987.6545629021483,990.3486889359049,988.8647677495977,0,0.0,-0.014843891904983031,0.007867782140628185,0.007177061582054379,0.008553519795109817,0.2512618940049476
2025-07-21,997.77,986.65,998.52,985.8,22.31M,2.20%,22310000.0,2.2,HDBK,991.192,993.632,994.1085,991.026375268099,991.6980182202857,989.7128851067788,0,0.0,0.022022596208016276,0.013698066299048507,0.010371048276644283,0.009650380227898417,0.2512618940049476
2025-07-22,1001.06,1004.05,1006.5,999.01,14.84M,0.33%,14840000.0,0.33,HDBK,992.35,993.9159999999999,995.2605,994.3709168453993,993.4001967256883,990.793562715657,1,1.0,0.0032973530974071963,0.013518043478663696,0.010182031878555563,0.00958931766564643,0.2512618940049476
2025-07-23,1009.64,1003.0,1012.38,999.01,13.63M,0.86%,13630000.0,0.86,HDBK,995.144,994.5699999999999,996.3605000000001,999.4606112302662,996.3528882301084,992.588461504642,1,0.0,0.008570914830279941,0.013881186334401057,0.010428777085519049,0.009533411915321963,0.2512618940049476
2025-07-24,1004.6,1016.32,1016.32,1001.71,19.11M,-0.50%,19110000.0,-0.5,HDBK,997.868,994.969,996.1709999999999,1001.1737408201775,997.8523630973614,993.732417551819,1,0.0,-0.004991878293252983,0.013920117679831964,0.010543398502125705,0.008385739438990862,0.2512618940049476
2025-07-25,1002.3,1007.5,1007.5,999.5,9.31M,-0.23%,9310000.0,-0.23,HDBK,1003.074,996.2599999999999,996.0385,1001.5491605467851,998.6610243523866,994.548377784979,1,0.0,-0.0022894684451523206,0.010699008057418146,0.009798068978100781,0.008366539795755306,0.2512618940049476
2025-07-28,1004.25,1001.5,1010.7,1000.25,12.06M,0.19%,12060000.0,0.19,HDBK,1004.3700000000001,997.781,996.3375,1002.4494403645234,999.6772017428617,995.4723418054572,1,0.0,0.0019455252918287869,0.005237941637425747,0.009780862739022053,0.008232122347658424,0.2512618940049476
2025-07-29,1010.8,999.95,1013.25,998.15,19.90M,0.65%,19900000.0,0.65,HDBK,1006.318,999.3340000000001,996.7,1005.2329602430157,1001.699528698705,996.932118776366,1,0.0,0.0065222803086879555,0.005720686945104403,0.009793102498910203,0.008275716278815607,0.2512618940049476
2025-07-30,1012.9,1014.0,1016.3,1008.5,15.15M,0.21%,15150000.0,0.21,HDBK,1006.97,1001.057,997.818,1007.7886401620106,1003.735978026213,998.452869369093,1,0.0,0.0020775623268698418,0.004434839966104707,0.009784799468699005,0.00765848452560039,0.2512618940049476
2025-07-31,1009.1,1007.3,1015.7,1004.0,22.18M,-0.38%,22180000.0,-0.38,HDBK,1007.8699999999999,1002.869,998.7189999999998,1008.2257601080071,1004.7112547487197,999.4668818101318,1,0.0,-0.0037516043044723,0.004058938898199411,0.009718827206873516,0.007736057147181694,0.2512618940049476
2025-08-01,1006.1,1007.0,1014.15,1004.65,11.32M,-0.30%,11320000.0,-0.3,HDBK,1008.6299999999999,1005.8519999999999,999.415,1007.5171734053381,1004.963753885316,1000.098607352024,1,0.0,-0.0029729461896739195,0.004202222300184294,0.008030789827606143,0.007784767796398189,0.2512618940049476
2025-08-04,996.0,1005.05,1009.25,994.05,13.93M,-1.00%,13930000.0,-1.0,HDBK,1006.9799999999999,1005.675,999.6535,1003.6781156035588,1003.3339804516222,999.7082637946885,1,0.0,-0.010038763542391416,0.006269323527069601,0.005662339529993076,0.00814462618240518,0.2512618940049476
2025-08-05,988.8,993.25,997.2,982.75,23.98M,-0.72%,23980000.0,-0.72,HDBK,1002.5799999999999,1004.449,999.1825000000001,998.7187437357059,1000.6914385513272,998.6693815285277,0,-1.0,-0.0072289156626506035,0.004588373214875341,0.005920111955134693,0.008144902475683377,0.2512618940049476
2025-08-06,992.65,985.55,994.0,985.0,14.08M,0.39%,14080000.0,0.39,HDBK,998.53,1002.75,998.6599999999999,996.6958291571373,999.2293588147222,998.0961070972393,0,0.0,0.00389360841423958,0.005251576191822399,0.005202229633429283,0.008113600609164351,0.2512618940049476
2025-08-07,997.7,990.05,1000.8,988.4,13.08M,0.51%,13080000.0,0.51,HDBK,996.25,1002.0600000000001,998.5144999999999,997.0305527714249,998.9512935756817,998.0583826117879,0,0.0,0.005087392333652518,0.006662550599562463,0.005460040483242072,0.008192062407572368,0.2512618940049476
2025-08-08,986.95,993.55,996.4,985.0,13.90M,-1.08%,13900000.0,-1.08,HDBK,992.4200000000001,1000.525,998.3924999999999,993.6703685142834,996.769240198285,997.0004414106652,0,0.0,-0.010774781998596827,0.007705579383371882,0.006328931520436125,0.008161330536839978,0.2512618940049476
2025-08-11,997.8,987.95,998.8,986.55,9.11M,1.10%,9110000.0,1.1,HDBK,992.78,999.8800000000001,998.8304999999998,995.0469123428556,996.956651071324,997.0765898477447,0,0.0,0.010993464714524448,0.00907571453521987,0.007430883958693492,0.008528336795743845,0.2512618940049476
2025-08-12,984.95,995.95,998.0,983.75,12.94M,-1.29%,12940000.0,-1.29,HDBK,992.01,997.2949999999998,998.3145000000001,991.6812748952373,994.7736236038105,995.9216765289119,0,0.0,-0.01287833233112834,0.010501653356970867,0.007878288061694596,0.008908714768715388,0.2512618940049476
2025-08-13,990.15,997.0,997.0,984.55,13.58M,0.53%,13580000.0,0.53,HDBK,991.51,995.0199999999999,998.0385,991.1708499301582,993.9329647667539,995.3719930499678,0,0.0,0.005279455809939604,0.010671298701021889,0.008148124499828175,0.009000515147233951,0.2512618940049476
2025-08-14,995.55,989.0,998.0,985.6,17.51M,0.55%,17510000.0,0.55,HDBK,991.0800000000002,993.665,998.267,992.6305666201056,994.2269711727986,995.3889460928281,0,0.0,0.005453719133464707,0.010720040604883057,0.008471823712190641,0.009021714726097871,0.2512618940049476
2025-08-18,1001.8,1005.0,1013.3,997.8,19.28M,0.63%,19280000.0,0.63,HDBK,994.05,993.235,999.5435,995.6870444134038,995.6038855050169,995.9995226554158,1,1.0,0.006277936818843921,0.00919205165356139,0.008770905081460724,0.00837241965304952,0.2512618940049476
2025-08-19,995.55,999.15,1003.05,993.35,12.35M,-0.62%,12350000.0,-0.62,HDBK,993.6,993.1900000000002,999.4324999999999,995.6413629422693,995.5940881404683,995.9567109739477,1,0.0,-0.006238770213615519,0.008673448776457109,0.00838020967694095,0.006961253289359551,0.2512618940049476
2025-08-20,994.1,993.5,996.0,989.5,9.95M,-0.15%,9950000.0,-0.15,HDBK,995.43,993.7199999999999,999.0845000000002,995.1275752948463,995.3224357512922,995.7798813573813,0,-1.0,-0.0014564813419717382,0.005493512950221587,0.008019000752824957,0.006920606560579276,0.2512618940049476
2025-08-21,995.6,998.75,998.75,991.6,12.44M,0.15%,12440000.0,0.15,HDBK,996.5199999999999,994.015,998.3824999999999,995.2850501965643,995.3729019783299,995.7627497995355,0,0.0,0.0015089025248968824,0.005155720992852616,0.00794408161259889,0.006616244852036376,0.2512618940049476
2025-08-22,982.3,994.95,998.0,978.55,19.83M,-1.34%,19830000.0,-1.34,HDBK,993.8700000000001,992.475,997.2674999999999,990.9567001310429,992.9960107095426,994.4805831519608,0,0.0,-0.013358778625954248,0.007516418113715507,0.008809870926270487,0.007146560034112799,0.2512618940049476
2025-08-25,982.05,980.1,988.7,978.5,17.52M,-0.03%,17520000.0,-0.03,HDBK,989.9199999999998,991.985,996.2549999999999,987.9878000873621,991.0058269441711,993.2967180898693,0,0.0,-0.0002545047337880746,0.005988259951458289,0.008188026275355765,0.007143181069212206,0.2512618940049476
2025-08-26,973.4,979.5,985.7,968.0,16.92M,-0.88%,16920000.0,-0.88,HDBK,985.49,989.5449999999998,994.7125,983.1252000582415,987.8047674997763,991.4017925575007,0,0.0,-0.00880810549361033,0.0063330175119045195,0.007471442826387117,0.0073128455508660595,0.2512618940049476
2025-08-28,957.8,967.0,972.2,955.0,25.44M,-1.60%,25440000.0,-1.6,HDBK,978.2299999999999,986.8299999999999,992.0625,974.6834667054944,982.3493552270896,988.2016218377387,0,0.0,-0.01602629956852275,0.007783455938791587,0.008006890866682976,0.007731703301589052,0.2512618940049476
2025-08-29,951.6,954.0,963.3,950.1,14.82M,-0.65%,14820000.0,-0.65,HDBK,969.43,982.975,988.9975000000001,966.9889778036629,976.7585633676188,984.7157530912873,0,0.0,-0.006473167675923874,0.006149633658441599,0.007544543085693405,0.007692209307718223,0.2512618940049476
2025-09-01,950.6,949.6,957.45,946.35,20.18M,-0.11%,20180000.0,-0.11,HDBK,963.0899999999999,978.4799999999999,986.0725,961.525985202442,972.0024609371426,981.4666337492599,0,0.0,-0.0010508617065994041,0.006418240074618416,0.006897561449514563,0.007703650333668861,0.2512618940049476
2025-09-02,944.5,951.0,954.8,944.0,14.20M,-0.64%,14200000.0,-0.64,HDBK,955.5799999999999,972.75,982.9925,955.850656801628,967.0020134940257,977.9460019636161,0,0.0,-0.006416999789606637,0.005429139817279862,0.005747921084752511,0.007742507470964652,0.2512618940049476
2025-09-03,954.45,945.0,956.3,940.0,16.08M,1.05%,16079999.999999998,1.05,HDBK,951.7900000000002,968.64,980.915,955.3837712010854,964.7198292223848,975.7082874908908,0,0.0,0.010534674430915825,0.00970154792942732,0.007729961662600602,0.008132541630580876,0.2512618940049476
2025-09-04,961.25,960.2,965.7,956.25,17.60M,0.71%,17600000.0,0.71,HDBK,952.4799999999999,965.3550000000001,979.5375,957.3391808007236,964.0889511819511,974.3313077298536,0,0.0,0.007124521976006992,0.007796751272511611,0.008503495038459779,0.00828765967888631,0.2512618940049476
2025-09-05,963.4,967.5,967.5,954.05,11.60M,0.22%,11600000.0,0.22,HDBK,954.8399999999999,962.135,978.0749999999998,959.3594538671491,963.9636873306871,973.2902308032009,0,0.0,0.0022366710013004276,0.006673305147309483,0.008552408239597888,0.008240323182075182,0.2512618940049476
2025-09-08,966.0,969.0,973.15,960.45,11.71M,0.27%,11710000.0,0.27,HDBK,957.9199999999998,960.5049999999999,976.49,961.5729692447661,964.3339259978349,972.5959231076579,0,0.0,0.002698775171268375,0.006380809595919041,0.007928053116063148,0.008157294926693093,0.2512618940049476
2025-09-09,965.15,974.0,974.4,962.7,13.99M,-0.09%,13990000.0,-0.09,HDBK,962.05,958.8149999999999,975.4,962.7653128298441,964.4823030891375,971.8867875735953,0,0.0,-0.0008799171842650555,0.004485885024113065,0.00791833902069994,0.00786520347971527,0.2512618940049476
2025-09-10,965.9,973.9,973.9,961.7,18.09M,0.08%,18090000.0,0.08,HDBK,964.3399999999999,958.0649999999999,973.8050000000001,963.8102085532294,964.7400661638397,971.316617328491,0,0.0,0.0007770812827021523,0.002992841677916245,0.007533926260973102,0.00735452444776622,0.2512618940049476
2025-09-11,967.8,960.3,969.25,959.9,15.11M,0.20%,15110000.0,0.2,HDBK,965.65,959.0649999999999,972.9475,965.1401390354863,965.2964177704143,970.9817013924443,0,0.0,0.001967077337198475,0.0014393086101389765,0.005295630646566613,0.006890580926724343,0.2512618940049476
2025-09-12,967.3,969.9,970.75,962.25,14.36M,-0.05%,14360000.0,-0.05,HDBK,966.43,960.635,971.805,965.8600926903242,965.6607054485207,970.6310631645924,1,1.0,-0.000516635668526555,0.0015429811179140526,0.0046509298114255065,0.006739210769241256,0.2512618940049476
2025-09-15,967.05,969.6,972.35,965.0,14.49M,-0.03%,14490000.0,-0.03,HDBK,966.64,962.28,970.3799999999999,966.2567284602162,965.9133044578805,970.2900095298694,1,0.0,-0.000258451359454126,0.0011558504310740384,0.0046063860676675275,0.006563587914096001,0.2512618940049476
2025-09-16,966.85,961.2,969.35,961.2,18.66M,-0.02%,18660000.0,-0.02,HDBK,966.9799999999999,964.515,968.6325,966.4544856401442,966.0836127382659,969.9623895746437,1,0.0,-0.00020681453906201686,0.0010281804752975002,0.003719787590302251,0.006318334584340207,0.2512618940049476
2025-09-17,966.5,965.15,974.4,964.35,17.36M,-0.04%,17360000.0,-0.04,HDBK,967.1,965.7199999999999,967.1800000000001,966.4696570934295,966.1593195131265,969.6326381865824,1,0.0,-0.00036200031028599255,0.0010367316090924654,0.0024260968332496724,0.006234935496102425,0.2512618940049476
2025-09-18,976.9,973.3,979.65,969.25,17.79M,1.08%,17790000.0,1.08,HDBK,968.9199999999998,967.2849999999999,966.3199999999999,969.9464380622865,968.1121705107398,970.3247678830984,1,0.0,0.010760475944128212,0.004963894517172493,0.0034565917974061174,0.006807570667166198,0.2512618940049476
2025-09-19,966.9,974.9,976.7,962.1,31.24M,-1.02%,31240000.0,-1.02,HDBK,968.8399999999999,967.635,964.885,968.930958708191,967.8917758724235,969.9985995132795,1,0.0,-0.010236462278636504,0.007429589889228644,0.00507948288872851,0.007093940354119433,0.2512618940049476
2025-09-22,964.2,964.0,971.2,961.95,10.85M,-0.28%,10850000.0,-0.28,HDBK,968.2700000000001,967.4549999999999,963.9800000000001,967.3539724721275,967.2205438956191,969.4463519405862,1,0.0,-0.002792429413589703,0.007532172753289374,0.005097059242984702,0.006530463327227201,0.2512618940049476
2025-09-23,957.2,967.0,968.2,955.5,21.02M,-0.73%,21020000.0,-0.73,HDBK,966.3399999999999,966.6600000000001,962.7375,963.9693149814184,965.3986268236883,968.2800327081494,0,-1.0,-0.0072599045841111876,0.008087710350722786,0.005572263772197562,0.0066796688978011404,0.2512618940049476
2025-09-24,951.05,952.2,956.45,943.0,15.12M,-0.64%,15120000.0,-0.64,HDBK,963.25,965.175,961.6200000000001,959.662876654279,962.7897855830176,966.6390772121352,0,0.0,-0.006424989552862637,0.008237957128787268,0.005804528758547252,0.006558073120005854,0.2512618940049476
2025-09-25,949.85,952.5,958.0,947.4,31.41M,-0.13%,31410000.0,-0.13,HDBK,957.8399999999999,963.3799999999999,961.2225000000001,956.3919177695194,960.4370972951963,965.0401174776462,0,0.0,-0.0012617633142315565,0.0035928854707060064,0.005676593138590269,0.005547307665422773,0.2512618940049476
2025-09-26,945.05,945.1,951.45,941.3,14.87M,-0.51%,14870000.0,-0.51,HDBK,953.47,961.155,960.8949999999999,952.611278513013,957.6394432415241,963.1362967654893,0,0.0,-0.0050534294888667786,0.002500690068179388,0.005738618935965879,0.005474130163639464,0.2512618940049476
2025-09-29,950.3,946.05,956.8,939.1,32.40M,0.56%,32400000.0,0.56,HDBK,950.6899999999999,959.4800000000001,960.8799999999999,951.8408523420087,956.3049990157923,961.9137923116332,0,0.0,0.00555526162636899,0.005249910419559554,0.006241922502143302,0.005625621204064638,0.2512618940049476
2025-09-30,951.0,958.05,960.0,946.3,28.30M,0.07%,28300000.0,0.07,HDBK,949.45,957.8950000000001,961.2049999999999,951.5605682280059,955.3404537401937,960.874383520049,0,0.0,0.0007366094917395927,0.004782705006875281,0.006274516771779474,0.005419854247138807,0.2512618940049476
2025-10-01,965.25,952.7,969.6,946.0,25.35M,1.50%,25350000.0,1.5,HDBK,952.29,957.7700000000001,961.7449999999999,956.123712152004,957.1421894237948,961.291108899092,0,0.0,0.014984227129337446,0.007718387879950034,0.008201074912119456,0.005927203591020085,0.2512618940049476
2025-10-03,965.15,952.0,966.75,952.0,26.66M,-0.01%,26660000.0,-0.01,HDBK,955.35,956.595,961.9399999999999,959.1324747680028,958.5981549831048,961.6586223372738,1,1.0,-0.00010360010360010996,0.007574853062335928,0.007269284173570874,0.005723996652501172,0.2512618940049476
2025-10-06,973.45,971.9,977.4,962.0,18.54M,0.86%,18540000.0,0.86,HDBK,961.03,957.25,962.4425000000001,963.9049831786687,961.298490440722,962.7816106861048,1,0.0,0.00859969952857087,0.006176961268665365,0.007101941216558512,0.0060117087634946114,0.2512618940049476
2025-10-07,982.5,974.0,989.85,971.0,25.54M,0.93%,25540000.0,0.93,HDBK,967.47,959.0800000000002,963.2675000000002,970.1033221191125,965.1533103605907,964.6595525255234,1,0.0,0.009296830859314653,0.006340973323539613,0.0074616103800752755,0.0063102597868808724,0.2512618940049476
2025-10-08,978.7,976.0,985.9,974.55,15.94M,-0.39%,15940000.0,-0.39,HDBK,973.01,961.2299999999999,963.945,972.9688814127418,967.6163448404833,965.9967379992831,1,0.0,-0.0038676844783714914,0.007627764249746876,0.007065137481505792,0.006388648056467887,0.2512618940049476
2025-10-09,977.1,974.5,979.0,970.15,15.37M,-0.16%,15370000.0,-0.16,HDBK,975.3800000000001,963.835,964.5049999999999,974.3459209418279,969.3406457785771,967.0541915231609,1,0.0,-0.001634821702258149,0.006079007922406614,0.006555951852267643,0.006410175229100078,0.2512618940049476
2025-10-10,980.9,979.0,986.2,978.1,13.76M,0.39%,13760000.0,0.39,HDBK,978.53,966.9399999999999,965.1600000000001,976.5306139612187,971.4423465461085,968.3728399495266,1,0.0,0.003889059461672284,0.005918499429191656,0.006408595163526397,0.006446116905288676,0.2512618940049476
2025-10-13,977.0,974.3,981.0,972.0,18.63M,-0.40%,18630000.0,-0.4,HDBK,979.2400000000001,970.135,965.6450000000001,976.6870759741458,972.4528289922705,969.1944742400478,1,0.0,-0.003975940462840222,0.005749924947014233,0.006261017752951957,0.006526172681818559,0.2512618940049476
2025-10-14,977.15,970.0,980.45,967.0,22.93M,0.02%,22930000.0,0.02,HDBK,978.1700000000001,972.8199999999999,966.15,976.841383982764,973.3068600845849,969.9521433600434,1,0.0,0.00015353121801431335,0.0032664344898519996,0.006282404529320214,0.006524238848039747,0.2512618940049476
2025-10-15,978.25,975.0,984.9,973.35,23.31M,0.11%,23310000.0,0.11,HDBK,978.0799999999999,975.5449999999998,966.7199999999999,977.310922655176,974.2056127964785,970.7424154209916,1,0.0,0.0011257227651844115,0.002951999299779345,0.006269342334367127,0.006523017009145172,0.2512618940049476
2025-10-16,994.35,982.65,996.6,981.5,22.94M,1.65%,22940000.0,1.65,HDBK,981.53,978.4549999999999,968.1125,982.9906151034506,977.8682286516641,972.9907568094686,1,0.0,0.016457960644007175,0.0077585649893685705,0.006595213205791019,0.007414896913750657,0.2512618940049476
2025-10-17,1002.55,993.95,1009.0,986.0,25.21M,0.82%,25210000.0,0.82,HDBK,985.86,982.195,969.3950000000001,989.5104100689671,982.3558234422705,975.8059228276145,1,0.0,0.008246593251872936,0.008048298722748466,0.006687403633291892,0.007268580482669472,0.2512618940049476
